campaign_id,campaign_name,creator_id,creator_name,creator_specialty,campaign_date,category,impressions,likes,comments,shares,total_engagements,referral_id,traffic_source,click_timestamp,referral_clicks,customer_id,transaction_id,purchase_timestamp,purchases,new_customers,repeat_purchases,order_value,product,product_category
CAM055,Mega Savings,CR010,Diya Joshi,Lifestyle,2026-05-02,Electronics,16075,684,61,56,801,REF00722,TikTok,2026-05-02 17:00:00,500,CUST3707,TXN00722,2026-05-04 00:00:00,19,13,6,30089.27,Skincare Kit,Beauty
CAM017,New Collection,CR001,Aarav Mehta,Lifestyle,2026-01-05,Travel,7756,381,35,37,453,REF00723,Email,2026-01-05 18:00:00,250,CUST2775,TXN00723,2026-01-12 00:00:00,13,13,0,47935.53,,Home
CAM011,Back to College,CR002,Ananya Sharma,Fashion,2026-05-30,Fashion,14755,465,39,24,528,REF00724,Email,2026-05-30 13:00:00,496,CUST9814,TXN00724,2026-06-03 00:00:00,17,13,4,43133.57,Coffee Maker,Home
CAM037,Spring Refresh,CR003,Rohan Kapoor,Tech,2026-01-29,Fitness,5010,187,16,14,217,REF00725,Facebook,2026-01-29 10:00:00,81,CUST3962,TXN00725,2026-02-04 00:00:00,3,2,1,4185.89,Travel Backpack,Travel
CAM037,Premium Picks,CR010,Diya Joshi,Lifestyle,2026-04-26,Travel,5593,118,7,10,135,REF00726,Email,2026-04-26 13:00:00,99,CUST9560,TXN00726,2026-05-05 00:00:00,10,9,1,49865.61,Smartwatch,Electronics
CAM044,Spring Refresh,CR008,Sara Khan,Food,2026-06-21,Home,5216,258,26,23,307,REF00727,Facebook,2026-06-21 10:00:00,122,CUST8724,TXN00727,2026-06-25 00:00:00,8,6,2,22940.5,Coffee Maker,Home
CAM020,Holiday Offers,CR004,Isha Verma,Beauty,2026-04-07,Food,5054,216,31,15,262,REF00728,YouTube,2026-04-07 23:00:00,149,CUST5491,TXN00728,2026-04-09 00:00:00,11,9,2,19156.19,Protein Powder,Fitness
CAM029,Holiday Offers,CR001,Aarav Mehta,Lifestyle,2026-06-25,Gaming,6276,337,25,17,379,REF00729,Instagram,2026-06-25 19:00:00,225,CUST8739,TXN00729,2026-06-29 00:00:00,13,10,3,51517.57,Smartwatch,Electronics
CAM038,Creator Spotlight,CR006,Meera Nair,Travel,2026-04-25,Food,8314,259,37,16,312,REF00730,Email,2026-04-25 19:00:00,194,CUST8180,TXN00730,2026-04-27 00:00:00,13,10,3,26838.07,Travel Backpack,Travel
CAM007,Product Launch,CR008,Sara Khan,Food,2026-04-04,Travel,4850,171,23,11,205,REF00731,Facebook,2026-04-04 22:00:00,142,CUST9004,TXN00731,2026-04-12 00:00:00,6,6,0,10530.43,Protein Powder,Fitness
CAM054,Holiday Offers,CR004,Isha Verma,Beauty,2026-02-15,Food,8374,251,38,31,320,REF00732,Google,2026-02-15 06:00:00,134,CUST8865,TXN00732,2026-02-17 00:00:00,9,9,0,29479.37,Coffee Maker,Home
CAM044,Spring Refresh,CR003,Rohan Kapoor,Tech,2026-03-29,Fashion,3605,67,11,9,87,REF00733,Instagram,2026-03-29 08:00:00,78,CUST2716,TXN00733,2026-04-05 00:00:00,8,6,2,18530.87,Travel Backpack,Travel
CAM050,Holiday Offers,CR004,Isha Verma,Beauty,2026-01-06,Home,6735,196,19,18,233,REF00734,TikTok,2026-01-06 04:00:00,114,,,,0,0,0,0.0,Travel Backpack,Travel
CAM003,New Collection,CR003,Rohan Kapoor,Tech,2026-03-07,Home,6390,229,18,13,260,REF00735,Instagram,2026-03-07 11:00:00,231,CUST9499,TXN00735,2026-03-15 00:00:00,11,8,3,31465.9,Protein Powder,Fitness
CAM026,Holiday Offers,CR002,Ananya Sharma,Fashion,2026-06-22,Fashion,7893,295,42,24,361,REF00736,YouTube,2026-06-22 13:00:00,221,CUST9168,TXN00736,2026-07-01 00:00:00,12,12,0,20287.2,Travel Backpack,Travel
CAM029,New Collection,CR001,Aarav Mehta,Lifestyle,2026-06-17,Home,4166,172,15,22,209,REF00737,Email,2026-06-17 04:00:00,105,CUST3373,TXN00737,2026-06-21 00:00:00,7,7,0,28671.85,,Gaming
CAM058,Product Launch,CR005,Vihaan Patel,Fitness,2026-03-11,Travel,10899,536,77,29,642,REF00738,Facebook,2026-03-11 03:00:00,415,CUST2508,TXN00738,2026-03-12 00:00:00,10,8,2,18882.12,Travel Backpack,Travel
CAM014,Holiday Offers,CR001,Aarav Mehta,Lifestyle,2026-04-04,Beauty,9954,423,48,25,496,REF00739,Facebook,2026-04-04 15:00:00,259,CUST3785,TXN00739,2026-04-11 00:00:00,15,11,4,52331.93,Sneakers,Fashion
CAM052,Festive Picks,CR005,Vihaan Patel,Fitness,2026-03-18,Electronics,11448,438,46,25,509,REF00740,Instagram,2026-03-18 01:00:00,323,CUST3123,TXN00740,2026-03-26 00:00:00,20,17,3,96776.67,,Gaming
CAM038,Product Launch,CR010,Diya Joshi,Lifestyle,2026-04-14,Travel,17871,548,55,29,632,REF00741,Direct,2026-04-14 15:00:00,390,CUST1946,TXN00741,2026-04-17 00:00:00,21,19,2,47227.2,Wireless Earbuds,Electronics
CAM011,Mega Savings,CR007,Kabir Singh,Gaming,2026-05-14,Gaming,14154,626,59,41,726,REF00742,YouTube,2026-05-14 08:00:00,534,CUST1332,TXN00742,2026-05-21 00:00:00,22,16,6,38047.15,Travel Backpack,Travel
CAM046,Weekend Flash,CR011,Aditya Deshmukh,Tech,2026-02-11,Electronics,6972,428,51,34,513,REF00743,Email,2026-02-11 08:00:00,206,CUST4051,TXN00743,2026-02-15 00:00:00,14,12,2,31971.89,Sneakers,Fashion
CAM015,Premium Picks,CR012,Kavya Iyer,Fashion,2026-01-15,Fitness,7406,183,30,19,232,REF00744,YouTube,2026-01-15 21:00:00,181,CUST6932,TXN00744,2026-01-16 00:00:00,14,14,0,35615.9,Protein Powder,Fitness
CAM048,Weekend Flash,CR011,Aditya Deshmukh,Tech,2026-01-17,Fashion,4932,230,29,31,290,REF00745,TikTok,2026-01-17 07:00:00,90,CUST3640,TXN00745,2026-01-19 00:00:00,2,2,0,2747.11,Travel Backpack,Travel
CAM045,Product Launch,CR006,Meera Nair,Travel,2026-01-24,Home,11004,498,58,34,590,REF00746,Facebook,2026-01-24 15:00:00,319,CUST5958,TXN00746,2026-01-28 00:00:00,13,11,2,19640.75,Skincare Kit,Beauty
CAM037,Monsoon Sale,CR009,Arjun Rao,Finance,2026-01-22,Travel,4295,144,18,16,178,REF00747,Email,2026-01-22 15:00:00,144,CUST4135,TXN00747,2026-01-31 00:00:00,7,5,2,21665.34,Sneakers,Fashion
CAM011,Holiday Offers,CR012,Kavya Iyer,Fashion,2026-05-12,Fashion,8040,243,18,16,277,REF00748,Instagram,2026-05-12 13:00:00,174,CUST2680,TXN00748,2026-05-16 00:00:00,14,12,2,80785.96,Smartwatch,Electronics
CAM056,Back to College,CR006,Meera Nair,Travel,2026-05-31,Fitness,6697,304,37,38,379,REF00749,Instagram,2026-05-31 07:00:00,171,CUST6207,TXN00749,2026-06-07 00:00:00,10,10,0,8592.87,Skincare Kit,Beauty
CAM048,Weekend Flash,CR002,Ananya Sharma,Fashion,2026-04-16,Fashion,6728,167,12,21,200,REF00750,TikTok,2026-04-16 13:00:00,181,CUST6474,TXN00750,2026-04-21 00:00:00,9,8,1,37473.08,Smartwatch,Electronics
CAM053,Back to College,CR005,Vihaan Patel,Fitness,2026-06-24,Electronics,6815,173,18,18,209,REF00751,Email,2026-06-24 17:00:00,122,CUST6595,TXN00751,2026-07-03 00:00:00,16,14,2,34550.79,Travel Backpack,Travel
CAM056,Back to College,CR011,Aditya Deshmukh,Tech,2026-05-11,Gaming,6611,246,30,26,302,REF00752,Google,2026-05-11 19:00:00,202,CUST3592,TXN00752,2026-05-20 00:00:00,14,7,7,20574.16,Skincare Kit,Beauty
CAM011,Premium Picks,CR006,Meera Nair,Travel,2026-03-25,Fashion,16838,574,60,47,681,REF00753,Instagram,2026-03-25 20:00:00,349,CUST4245,TXN00753,2026-03-28 00:00:00,19,16,3,29222.05,Protein Powder,Fitness
CAM048,Holiday Offers,CR012,Kavya Iyer,Fashion,2026-01-14,Beauty,3360,101,11,7,119,REF00754,Instagram,2026-01-14 23:00:00,62,CUST6800,TXN00754,2026-01-20 00:00:00,7,7,0,20417.06,Gaming Headset,Gaming
CAM010,Mega Savings,CR010,Diya Joshi,Lifestyle,2026-05-15,Gaming,5322,217,34,14,265,REF00755,YouTube,2026-05-15 20:00:00,163,CUST2137,TXN00755,2026-05-21 00:00:00,9,9,0,21381.87,Coffee Maker,Home
CAM009,New Collection,CR005,Vihaan Patel,Fitness,2026-03-26,Home,4042,214,26,26,266,REF00756,Instagram,2026-03-26 11:00:00,137,CUST7659,TXN00756,2026-03-27 00:00:00,6,6,0,22477.77,Smartwatch,Electronics
CAM053,New Collection,CR008,Sara Khan,Food,2026-01-30,Home,14798,681,107,40,828,REF00757,Instagram,2026-01-30 14:00:00,399,CUST3395,TXN00757,2026-02-01 00:00:00,20,18,2,19427.81,Skincare Kit,Beauty
CAM001,New Collection,CR012,Kavya Iyer,Fashion,2026-06-06,Gaming,4655,134,17,8,159,REF00758,Instagram,2026-06-06 04:00:00,134,CUST1618,TXN00758,2026-06-12 00:00:00,7,6,1,17154.39,Sneakers,Fashion
CAM006,Festive Picks,CR008,Sara Khan,Food,2026-01-17,Fashion,3680,93,7,12,112,REF00759,Email,2026-01-17 12:00:00,94,CUST3776,TXN00759,2026-01-23 00:00:00,2,2,0,7101.61,Wireless Earbuds,Electronics
CAM042,Spring Refresh,CR009,Arjun Rao,Finance,2026-05-22,Gaming,4770,269,41,31,341,REF00760,YouTube,2026-05-22 21:00:00,213,CUST2215,TXN00760,2026-05-23 00:00:00,20,16,4,49833.78,Protein Powder,Fitness
CAM045,Weekend Flash,CR002,Ananya Sharma,Fashion,2026-06-04,Fashion,3361,107,7,12,126,REF00761,Google,2026-06-04 20:00:00,73,CUST9556,TXN00761,2026-06-05 00:00:00,4,3,1,17285.98,Wireless Earbuds,Electronics
CAM045,Product Launch,CR008,Sara Khan,Food,2026-06-11,Gaming,5515,97,11,5,113,REF00762,Instagram,2026-06-11 07:00:00,88,CUST8055,TXN00762,2026-06-20 00:00:00,8,6,2,36245.7,Sneakers,Fashion
CAM018,Creator Spotlight,CR007,Kabir Singh,Gaming,2026-03-26,Travel,6649,303,39,34,376,REF00763,Instagram,2026-03-26 04:00:00,151,CUST4690,TXN00763,2026-03-27 00:00:00,12,11,1,22807.14,Travel Backpack,Travel
CAM041,Holiday Offers,CR006,Meera Nair,Travel,2026-01-17,Food,10212,497,56,33,586,REF00764,Instagram,2026-01-17 04:00:00,211,CUST6745,TXN00764,2026-01-18 00:00:00,12,9,3,35974.43,Protein Powder,Fitness
CAM055,Monsoon Sale,CR001,Aarav Mehta,Lifestyle,2026-06-20,Travel,5826,241,38,30,309,REF00765,YouTube,2026-06-20 14:00:00,130,CUST9095,TXN00765,2026-06-27 00:00:00,6,5,1,26758.26,Smartwatch,Electronics
CAM021,Back to College,CR006,Meera Nair,Travel,2026-05-01,Beauty,9544,344,45,29,418,REF00766,Instagram,2026-05-01 08:00:00,233,CUST6771,TXN00766,2026-05-10 00:00:00,5,5,0,20477.79,Wireless Earbuds,Electronics
CAM051,Product Launch,CR007,Kabir Singh,Gaming,2026-02-11,Travel,15605,1023,70,90,1183,REF00767,YouTube,2026-02-11 07:00:00,513,CUST7351,TXN00767,2026-02-15 00:00:00,43,32,11,109978.06,Coffee Maker,Home
CAM001,New Collection,CR003,Rohan Kapoor,Tech,2026-02-09,Gaming,4353,149,10,12,171,REF00768,Direct,2026-02-09 21:00:00,137,CUST1972,TXN00768,2026-02-14 00:00:00,5,5,0,4409.45,Skincare Kit,Beauty
CAM034,Festive Picks,CR011,Aditya Deshmukh,Tech,2026-05-09,Beauty,3656,168,26,9,203,REF00769,Instagram,2026-05-09 08:00:00,57,CUST9783,TXN00769,2026-05-13 00:00:00,10,7,3,24750.7,Sneakers,Fashion
CAM031,Weekend Flash,CR011,Aditya Deshmukh,Tech,2026-06-26,Home,5946,278,36,16,330,REF00770,YouTube,2026-06-26 18:00:00,107,CUST7978,TXN00770,2026-06-30 00:00:00,9,8,1,24018.77,Wireless Earbuds,Electronics
CAM009,Creator Spotlight,CR005,Vihaan Patel,Fitness,2026-06-14,Home,8415,267,29,31,327,REF00771,Google,2026-06-14 23:00:00,190,CUST3674,TXN00771,2026-06-22 00:00:00,11,8,3,21394.83,Coffee Maker,Home
CAM007,Holiday Offers,CR009,Arjun Rao,Finance,2026-02-09,Travel,7470,388,31,23,442,REF00772,Instagram,2026-02-09 23:00:00,160,CUST2769,TXN00772,2026-02-14 00:00:00,10,10,0,49406.77,Smartwatch,Electronics
CAM060,Holiday Offers,CR007,Kabir Singh,Gaming,2026-06-22,Gaming,5518,258,26,23,307,REF00773,Instagram,2026-06-22 08:00:00,140,CUST5978,TXN00773,2026-07-01 00:00:00,6,4,2,15351.32,Wireless Earbuds,Electronics
CAM013,Spring Refresh,CR004,Isha Verma,Beauty,2026-02-03,Electronics,5180,261,36,30,327,REF00774,Direct,2026-02-03 04:00:00,130,CUST7034,TXN00774,2026-02-05 00:00:00,6,5,1,25032.93,Smartwatch,Electronics
CAM002,Spring Refresh,CR010,Diya Joshi,Lifestyle,2026-04-03,Travel,20408,773,87,77,937,REF00775,Instagram,2026-04-03 09:00:00,461,CUST7058,TXN00775,2026-04-12 00:00:00,12,11,1,39265.28,Protein Powder,Fitness
CAM013,Festive Picks,CR003,Rohan Kapoor,Tech,2026-03-17,Fashion,9977,463,70,29,562,REF00776,Email,2026-03-17 07:00:00,398,CUST9089,TXN00776,2026-03-25 00:00:00,23,22,1,24292.84,Skincare Kit,Beauty
CAM004,Weekend Flash,CR002,Ananya Sharma,Fashion,2026-02-02,Gaming,5652,251,32,28,311,REF00777,Instagram,2026-02-02 17:00:00,142,CUST7058,TXN00777,2026-02-06 00:00:00,10,9,1,10279.9,Travel Backpack,Travel
CAM040,Festive Picks,CR007,Kabir Singh,Gaming,2026-02-13,Gaming,3503,143,10,15,168,REF00778,Instagram,2026-02-13 19:00:00,113,CUST2636,TXN00778,2026-02-18 00:00:00,3,3,0,4346.52,Travel Backpack,Travel
CAM032,Creator Spotlight,CR011,Aditya Deshmukh,Tech,2026-06-19,Home,13190,665,62,68,795,REF00779,Google,2026-06-19 21:00:00,403,CUST9603,TXN00779,2026-06-20 00:00:00,23,20,3,49933.17,Travel Backpack,Travel
CAM026,Monsoon Sale,CR011,Aditya Deshmukh,Tech,2026-01-09,Fashion,7658,362,24,31,417,REF00780,TikTok,2026-01-09 11:00:00,234,CUST8082,TXN00780,2026-01-12 00:00:00,7,6,1,12696.02,Protein Powder,Fitness
CAM009,Back to College,CR005,Vihaan Patel,Fitness,2026-06-18,Beauty,6800,230,27,16,273,REF00781,Email,2026-06-18 19:00:00,190,CUST6723,TXN00781,2026-06-23 00:00:00,13,12,1,12119.7,Skincare Kit,Beauty
CAM030,Premium Picks,CR008,Sara Khan,Food,2026-06-26,Gaming,9397,401,36,29,466,REF00782,Google,2026-06-26 12:00:00,165,CUST3109,TXN00782,2026-06-29 00:00:00,7,5,2,16365.1,Sneakers,Fashion
CAM058,New Collection,CR007,Kabir Singh,Gaming,2026-01-22,Beauty,9294,476,52,48,576,REF00783,Facebook,2026-01-22 15:00:00,327,CUST7582,TXN00783,2026-01-29 00:00:00,15,14,1,29918.77,Wireless Earbuds,Electronics
CAM050,Weekend Flash,CR001,Aarav Mehta,Lifestyle,2026-06-28,Fashion,4809,279,28,31,338,REF00784,Instagram,2026-06-28 06:00:00,126,CUST3259,TXN00784,2026-07-01 00:00:00,5,5,0,32423.53,Smartwatch,Electronics
CAM049,Creator Spotlight,CR009,Arjun Rao,Finance,2026-04-02,Beauty,13094,450,73,27,550,REF00785,TikTok,2026-04-02 12:00:00,366,CUST5395,TXN00785,2026-04-05 00:00:00,14,14,0,51796.15,Coffee Maker,Home
CAM031,Holiday Offers,CR003,Rohan Kapoor,Tech,2026-06-10,Fitness,7740,364,52,30,446,REF00786,Instagram,2026-06-10 05:00:00,281,CUST2671,TXN00786,2026-06-17 00:00:00,14,12,2,40724.59,Wireless Earbuds,Electronics
CAM018,Premium Picks,CR007,Kabir Singh,Gaming,2026-04-13,Fashion,15631,504,36,38,578,REF00787,Instagram,2026-04-13 10:00:00,345,CUST3718,TXN00787,2026-04-20 00:00:00,15,15,0,21998.45,Skincare Kit,Beauty
CAM021,Mega Savings,CR004,Isha Verma,Beauty,2026-06-22,Electronics,12479,681,77,75,833,REF00788,Instagram,2026-06-22 03:00:00,238,CUST9685,TXN00788,2026-06-28 00:00:00,12,12,0,57074.76,Gaming Headset,Gaming
CAM041,Creator Spotlight,CR008,Sara Khan,Food,2026-02-12,Home,3574,148,10,18,176,REF00789,YouTube,2026-02-12 05:00:00,76,CUST6216,TXN00789,2026-02-18 00:00:00,3,2,1,10067.7,Protein Powder,Fitness
CAM025,Back to College,CR001,Aarav Mehta,Lifestyle,2026-05-24,Travel,4299,208,19,18,245,REF00790,Facebook,2026-05-24 16:00:00,143,CUST7212,TXN00790,2026-05-29 00:00:00,4,2,2,19643.29,Coffee Maker,Home
CAM022,Creator Spotlight,CR012,Kavya Iyer,Fashion,2026-04-09,Home,9619,226,26,30,282,REF00791,YouTube,2026-04-09 23:00:00,169,CUST1435,TXN00791,2026-04-10 00:00:00,4,4,0,20225.22,Gaming Headset,Gaming
CAM007,Premium Picks,CR008,Sara Khan,Food,2026-02-11,Home,7210,309,46,25,380,REF00792,Email,2026-02-11 03:00:00,289,CUST2709,TXN00792,2026-02-18 00:00:00,16,15,1,53383.08,Sneakers,Fashion
CAM052,Summer Launch,CR010,Diya Joshi,Lifestyle,2026-05-22,Beauty,8509,372,43,49,464,REF00793,Google,2026-05-22 05:00:00,227,CUST9643,TXN00793,2026-05-28 00:00:00,11,7,4,62291.23,Smartwatch,Electronics
CAM008,Mega Savings,CR005,Vihaan Patel,Fitness,2026-03-22,Fashion,10540,572,63,48,683,REF00794,Instagram,2026-03-22 05:00:00,455,CUST9033,TXN00794,2026-03-27 00:00:00,24,17,7,71430.96,Coffee Maker,Home
CAM025,Monsoon Sale,CR006,Meera Nair,Travel,2026-04-22,Gaming,4777,204,26,18,248,REF00795,Instagram,2026-04-22 04:00:00,143,CUST3309,TXN00795,2026-04-24 00:00:00,7,7,0,18545.02,Coffee Maker,Home
CAM042,Mega Savings,CR004,Isha Verma,Beauty,2026-02-09,Electronics,5426,273,38,18,329,REF00796,Instagram,2026-02-09 20:00:00,149,CUST4348,TXN00796,2026-02-16 00:00:00,8,6,2,33726.72,Wireless Earbuds,Electronics
CAM001,Mega Savings,CR009,Arjun Rao,Finance,2026-04-15,Gaming,15577,732,72,45,849,REF00797,Direct,2026-04-15 03:00:00,304,CUST2792,TXN00797,2026-04-24 00:00:00,17,16,1,46404.35,Gaming Headset,Gaming
CAM026,Summer Launch,CR012,Kavya Iyer,Fashion,2026-06-09,Beauty,9674,171,15,13,199,REF00798,Google,2026-06-09 03:00:00,157,CUST2493,TXN00798,2026-06-18 00:00:00,11,10,1,29422.1,Travel Backpack,Travel
CAM052,Summer Launch,CR009,Arjun Rao,Finance,2026-02-19,Electronics,4815,202,19,26,247,REF00799,Instagram,2026-02-19 16:00:00,136,CUST4563,TXN00799,2026-02-26 00:00:00,4,4,0,11595.14,Smartwatch,Electronics
CAM014,Holiday Offers,CR010,Diya Joshi,Lifestyle,2026-03-16,Home,6647,235,32,25,292,REF00800,Direct,2026-03-16 20:00:00,209,CUST7187,TXN00800,2026-03-20 00:00:00,10,10,0,14415.69,Skincare Kit,Beauty
CAM040,New Collection,CR008,Sara Khan,Food,2026-03-28,Gaming,6109,255,20,23,298,REF00801,Facebook,2026-03-28 01:00:00,197,CUST7450,TXN00801,2026-03-30 00:00:00,13,9,4,31726.65,Protein Powder,Fitness
CAM013,Mega Savings,CR004,Isha Verma,Beauty,2026-05-07,Gaming,5189,136,18,15,169,REF00802,Facebook,2026-05-07 02:00:00,90,CUST5074,TXN00802,2026-05-12 00:00:00,7,6,1,18891.62,Travel Backpack,Travel
CAM049,Creator Spotlight,CR005,Vihaan Patel,Fitness,2026-05-23,Beauty,11062,353,39,43,435,REF00803,Direct,2026-05-23 01:00:00,215,CUST8644,TXN00803,2026-05-24 00:00:00,14,13,1,62765.0,Coffee Maker,Home
CAM056,Creator Spotlight,CR009,Arjun Rao,Finance,2026-01-17,Home,5347,285,27,15,327,REF00804,Instagram,2026-01-17 01:00:00,155,CUST8035,TXN00804,2026-01-26 00:00:00,6,5,1,15546.55,Protein Powder,Fitness
CAM035,Monsoon Sale,CR009,Arjun Rao,Finance,2026-06-06,Gaming,8021,353,43,31,427,REF00805,TikTok,2026-06-06 11:00:00,206,CUST6720,TXN00805,2026-06-09 00:00:00,7,6,1,9690.07,Skincare Kit,Beauty
CAM018,Mega Savings,CR005,Vihaan Patel,Fitness,2026-03-12,Fitness,7576,243,21,12,276,REF00806,Instagram,2026-03-12 02:00:00,171,CUST1687,TXN00806,2026-03-17 00:00:00,15,11,4,40749.03,Protein Powder,Fitness
CAM046,Creator Spotlight,CR005,Vihaan Patel,Fitness,2026-06-29,Home,5812,267,29,21,317,REF00807,Google,2026-06-29 22:00:00,196,CUST4198,TXN00807,2026-07-01 00:00:00,10,8,2,25158.42,Sneakers,Fashion
CAM002,Festive Picks,CR005,Vihaan Patel,Fitness,2026-05-31,Travel,5606,126,17,10,153,REF00808,Instagram,2026-05-31 10:00:00,59,CUST2542,TXN00808,2026-06-01 00:00:00,2,2,0,4612.49,Gaming Headset,Gaming
CAM006,Spring Refresh,CR005,Vihaan Patel,Fitness,2026-05-31,Gaming,6481,323,40,42,405,REF00809,TikTok,2026-05-31 18:00:00,198,CUST7150,TXN00809,2026-06-05 00:00:00,5,4,1,9128.33,Sneakers,Fashion
CAM013,Creator Spotlight,CR001,Aarav Mehta,Lifestyle,2026-05-04,Fitness,8217,419,28,50,497,REF00810,Instagram,2026-05-04 21:00:00,273,CUST8723,TXN00810,2026-05-13 00:00:00,10,9,1,28177.39,Protein Powder,Fitness
CAM043,New Collection,CR012,Kavya Iyer,Fashion,2026-05-15,Home,6956,221,20,13,254,REF00811,Instagram,2026-05-15 17:00:00,177,CUST2199,TXN00811,2026-05-17 00:00:00,17,14,3,30505.31,Travel Backpack,Travel
CAM021,Monsoon Sale,CR008,Sara Khan,Food,2026-03-29,Food,13632,558,46,63,667,REF00812,Email,2026-03-29 15:00:00,543,CUST4057,TXN00812,2026-04-06 00:00:00,27,23,4,34291.47,Skincare Kit,Beauty
CAM050,Festive Picks,CR003,Rohan Kapoor,Tech,2026-05-31,Gaming,6822,317,30,16,363,REF00813,Facebook,2026-05-31 23:00:00,172,CUST4071,TXN00813,2026-06-01 00:00:00,9,9,0,17802.22,Skincare Kit,Beauty
CAM028,Festive Picks,CR010,Diya Joshi,Lifestyle,2026-04-26,Home,5381,133,17,14,164,REF00814,Email,2026-04-26 02:00:00,75,CUST4787,TXN00814,2026-05-03 00:00:00,6,5,1,29292.5,Smartwatch,Electronics
CAM030,Weekend Flash,CR001,Aarav Mehta,Lifestyle,2026-05-07,Beauty,9067,462,46,25,533,REF00815,Email,2026-05-07 06:00:00,306,CUST4922,TXN00815,2026-05-10 00:00:00,16,13,3,39529.94,Protein Powder,Fitness
CAM052,Festive Picks,CR011,Aditya Deshmukh,Tech,2026-06-02,Fashion,5076,210,14,18,242,REF00816,Google,2026-06-02 06:00:00,153,CUST8280,TXN00816,2026-06-11 00:00:00,9,8,1,36306.11,Wireless Earbuds,Electronics
CAM056,Mega Savings,CR007,Kabir Singh,Gaming,2026-03-23,Fitness,5619,340,51,25,416,REF00817,Instagram,2026-03-23 15:00:00,165,CUST1210,TXN00817,2026-03-24 00:00:00,13,12,1,54373.33,Coffee Maker,Home
CAM045,Summer Launch,CR005,Vihaan Patel,Fitness,2026-03-12,Gaming,7946,260,26,17,303,REF00818,TikTok,2026-03-12 17:00:00,217,CUST9699,TXN00818,2026-03-14 00:00:00,11,10,1,38371.57,Sneakers,Fashion
CAM026,Weekend Flash,CR012,Kavya Iyer,Fashion,2026-01-11,Electronics,3116,150,10,12,172,REF00819,Facebook,2026-01-11 18:00:00,81,CUST4021,TXN00819,2026-01-15 00:00:00,5,5,0,8111.94,Protein Powder,Fitness
CAM051,Festive Picks,CR008,Sara Khan,Food,2026-06-05,Beauty,9716,326,27,20,373,REF00820,Google,2026-06-05 21:00:00,315,CUST6441,TXN00820,2026-06-12 00:00:00,6,4,2,13256.2,Gaming Headset,Gaming
CAM010,Festive Picks,CR009,Arjun Rao,Finance,2026-06-05,Electronics,7857,363,31,21,415,REF00821,Instagram,2026-06-05 01:00:00,295,CUST7985,TXN00821,2026-06-11 00:00:00,20,15,5,42306.6,Gaming Headset,Gaming
CAM003,Product Launch,CR012,Kavya Iyer,Fashion,2026-04-14,Food,9010,316,36,32,384,REF00822,Email,2026-04-14 13:00:00,233,CUST9867,TXN00822,2026-04-16 00:00:00,25,22,3,53667.23,Protein Powder,Fitness
CAM022,Monsoon Sale,CR010,Diya Joshi,Lifestyle,2026-01-11,Beauty,5506,211,29,15,255,REF00823,Instagram,2026-01-11 10:00:00,124,CUST4598,TXN00823,2026-01-17 00:00:00,1,1,0,5548.67,Smartwatch,Electronics
CAM046,Holiday Offers,CR011,Aditya Deshmukh,Tech,2026-05-21,Fitness,4544,190,16,21,227,REF00824,Instagram,2026-05-21 16:00:00,129,CUST9277,TXN00824,2026-05-23 00:00:00,7,5,2,11235.58,Protein Powder,Fitness
CAM048,Product Launch,CR011,Aditya Deshmukh,Tech,2026-04-27,Gaming,7875,221,27,25,273,REF00825,Google,2026-04-27 09:00:00,149,CUST2339,TXN00825,2026-04-30 00:00:00,11,10,1,29520.93,Travel Backpack,Travel
CAM001,Creator Spotlight,CR007,Kabir Singh,Gaming,2026-01-04,Electronics,2861,143,16,14,173,REF00826,TikTok,2026-01-04 10:00:00,78,CUST8204,TXN00826,2026-01-05 00:00:00,3,3,0,4444.23,Skincare Kit,Beauty
CAM021,Product Launch,CR012,Kavya Iyer,Fashion,2026-05-03,Gaming,6729,195,30,21,246,REF00827,TikTok,2026-05-03 07:00:00,242,CUST2293,TXN00827,2026-05-07 00:00:00,6,6,0,12717.74,Skincare Kit,Beauty
CAM021,Spring Refresh,CR006,Meera Nair,Travel,2026-04-09,Beauty,4033,147,18,12,177,REF00828,Google,2026-04-09 15:00:00,119,CUST5972,TXN00828,2026-04-14 00:00:00,5,5,0,6627.05,Skincare Kit,Beauty
CAM049,Monsoon Sale,CR011,Aditya Deshmukh,Tech,2026-05-18,Beauty,6186,234,20,19,273,REF00829,Instagram,2026-05-18 20:00:00,176,CUST8682,TXN00829,2026-05-23 00:00:00,8,8,0,20117.96,Wireless Earbuds,Electronics
CAM019,Holiday Offers,CR007,Kabir Singh,Gaming,2026-03-10,Fashion,18649,851,118,55,1024,REF00830,Instagram,2026-03-10 04:00:00,529,CUST2553,TXN00830,2026-03-14 00:00:00,20,17,3,106164.46,Gaming Headset,Gaming
CAM020,Weekend Flash,CR007,Kabir Singh,Gaming,2026-04-07,Food,4409,142,19,15,176,REF00831,Email,2026-04-07 16:00:00,170,CUST5783,TXN00831,2026-04-13 00:00:00,8,8,0,25109.01,Gaming Headset,Gaming
CAM048,New Collection,CR009,Arjun Rao,Finance,2026-05-23,Home,6481,268,31,32,331,REF00832,Google,2026-05-23 13:00:00,116,CUST6224,TXN00832,2026-06-01 00:00:00,7,7,0,15152.51,Skincare Kit,Beauty
